recipe_id,recipe_name,ingredients,cuisine,veg_nonveg,instructions,prep_time,difficulty,category,calories,image_url
177,Italian Polenta Cheese Bites,"Polenta, cheese, butter, herbs, olive oil",Italian,veg,"Cook polenta until thick and smooth. Mix in butter, herbs, and grated cheese. Spread mixture into a tray and allow to set completely. Cut into bite-sized squares. Pan-fry or bake until crisp on the outside. Serve warm.",45,Medium,Snack,360,Images/Italian Snacks.jpg
178,Chicken Mozzarella Fritters,"Cooked chicken, mozzarella, breadcrumbs, egg, olive oil",Italian,non-veg,Combine shredded chicken with mozzarella and egg. Shape mixture into small patties. Coat evenly with breadcrumbs. Shallow fry until golden and crisp on both sides. Serve hot.,35,Medium,Snack,410,Images/Italian Snacks.jpg
179,Mexican Corn and Cheese Empanadas,"Flour, corn kernels, cheese, butter, spices, oil",Mexican,veg,"Prepare dough using flour and butter. Rest dough for 20 minutes. Mix corn, cheese, and spices for filling. Roll dough, fill, fold, and seal edges. Deep fry until golden and crisp. Serve hot.",45,Medium,Snack,380,Images/Mexican Food.jpg
180,Chicken Quesadilla Bites,"Tortilla, chicken, cheese, onion, oil",Mexican,non-veg,Cook chicken with onion until tender. Spread chicken and cheese on tortilla. Fold and cook on pan until crisp and cheese melts. Cut into bite-sized pieces and serve hot.,30,Medium,Snack,420,Images/Mexican Food.jpg
181,Herbed Mushroom Croquettes,"Mushrooms, potato, breadcrumbs, butter, herbs, oil",Continental,veg,Cook mushrooms and mash with boiled potato and herbs. Shape mixture into cylinders. Coat with breadcrumbs. Deep fry until crisp and golden. Serve hot.,40,Medium,Snack,350,Images/Cont Snacks.jpg
182,Chicken Stuffed Puff Pastry,"Puff pastry, chicken, onion, butter, herbs",Continental,non-veg,Cook chicken with onion and herbs until tender. Cut puff pastry into squares. Fill with chicken mixture and seal edges. Bake until pastry is golden and flaky. Serve warm.,45,Medium,Snack,430,Images/Cont Snacks.jpg
183,Cheese Sambousek,"Flour, cheese, butter, milk, oil",Middle Eastern,veg,"Prepare soft dough using flour, butter, and milk. Fill with cheese mixture and seal into crescents. Deep fry until golden brown. Serve hot.",40,Medium,Snack,370,Images/Mid East Snacks.jpg
184,Chicken Shawarma Pockets,"Chicken, pita bread, garlic, spices, oil",Middle Eastern,non-veg,Marinate chicken with garlic and spices. Cook on pan until tender and lightly charred. Fill warm pita bread with chicken. Serve hot.,35,Medium,Snack,420,Images/Mid East Snacks.jpg
185,Italian Zucchini Ricotta Fritters,"Zucchini, ricotta cheese, flour, egg, olive oil",Italian,veg,"Grate zucchini and squeeze excess water. Mix with ricotta, egg, and flour. Pan-fry spoonfuls until golden. Serve warm.",30,Medium,Snack,340,Images/Italian Snacks.jpg
186,Chinese Pepper Chicken Skewers,"Chicken, bell pepper, garlic, soy sauce, oil",Chinese,non-veg,Marinate chicken with garlic and soy sauce. Skewer chicken with bell peppers. Grill or pan fry until cooked and lightly charred. Serve hot.,35,Medium,Snack,390,Images/Chinese Snacks.jpg
187,Mexican Spinach Cheese Flautas,"Tortilla, spinach, cheese, oil",Mexican,veg,Cook spinach and mix with cheese. Fill tortillas and roll tightly. Deep fry until crisp. Serve hot.,30,Medium,Snack,360,Images/Mexican Food.jpg
188,Continental Baked Veg Cutlets,"Mixed vegetables, potato, breadcrumbs, herbs",Continental,veg,Mix mashed potato with cooked vegetables and herbs. Shape into patties and coat with breadcrumbs. Bake until golden on both sides. Serve warm.,40,Medium,Snack,330,Images/Cont Snacks.jpg
189,Middle Eastern Spiced Chicken Cubes,"Chicken, spices, garlic, olive oil",Middle Eastern,non-veg,"Marinate chicken with spices, garlic, and olive oil. Pan fry on medium heat until cooked and lightly crisp. Serve hot.",30,Medium,Snack,400,Images/Mid East Snacks.jpg
190,Italian Tomato Basil Bruschetta Cups,"Bread, tomato, basil, olive oil, garlic",Italian,veg,Cut bread into rounds and toast until crisp. Mix chopped tomato with basil and garlic. Spoon mixture onto bread cups. Serve fresh.,25,Medium,Snack,280,Images/Italian Snacks.jpg
191,Chinese Sesame Veg Fingers,"Mixed vegetables, flour, sesame seeds, oil",Chinese,veg,Mix vegetables with flour and seasoning. Shape into fingers and coat with sesame seeds. Deep fry until crisp. Serve hot.,35,Medium,Snack,340,Images/Chinese Snacks.jpg
192,Mexican Stuffed Jalapeno Poppers,"Jalapenos, cheese, breadcrumbs, oil",Mexican,veg,Slit jalapenos and remove seeds. Fill with cheese and coat with breadcrumbs. Deep fry until golden. Serve hot.,30,Medium,Snack,370,Images/Mexican Food.jpg
193,Continental Creamy Chicken Toast,"Bread, chicken, cream, butter",Continental,non-veg,Cook chicken in butter and cream until thick. Spread mixture on bread slices. Toast until golden. Serve warm.,25,Medium,Snack,410,Images/Cont Snacks.jpg
194,Middle Eastern Herb Cheese Balls,"Cheese, herbs, flour, oil",Middle Eastern,veg,Mix cheese with herbs and flour. Shape into small balls. Deep fry until golden brown. Serve hot.,30,Medium,Snack,360,Images/Mid East Snacks.jpg
195,Vegetable Oats Upma,"Oats, onion, carrot, peas, mustard seeds, curry leaves, oil, salt",Indian,veg,Dry roast oats lightly and keep aside. Heat oil in a pan and add mustard seeds and curry leaves. Add chopped onion and saut until soft. Add carrot and peas and cook for 2 to 3 minutes. Add water and salt and bring to a boil. Add roasted oats slowly while stirring continuously. Cook on low heat until mixture thickens. Serve hot.,20,Easy,Breakfast,280,Images/Indian Breakfast.jpg
196,Besan Chilla with Vegetables,"Gram flour, onion, tomato, green chilli, turmeric, oil, salt",Indian,veg,"Mix gram flour with water, turmeric, and salt to form a smooth batter. Add finely chopped onion, tomato, and green chilli. Heat a pan, pour batter, spread gently, drizzle oil, and cook until golden on both sides. Serve hot with chutney.",15,Easy,Breakfast,250,Images/Indian Breakfast.jpg
197,Vegetable Poha with Peanuts,"Flattened rice, onion, potato, peanuts, mustard seeds, oil, turmeric, salt",Indian,veg,Wash poha and drain excess water. Heat oil and add mustard seeds and peanuts. Add onion and potato and cook until soft. Add turmeric and salt. Add poha and mix gently. Cook for 3 to 4 minutes. Serve hot.,20,Easy,Breakfast,270,Images/Indian Breakfast.jpg
198,Vegetable Vermicelli Upma,"Vermicelli, onion, carrot, beans, mustard seeds, oil, salt",Indian,veg,Dry roast vermicelli until light golden. Heat oil and add mustard seeds. Add onion and vegetables and saut briefly. Add water and salt and bring to boil. Add vermicelli and cook until soft. Serve hot.,20,Easy,Breakfast,260,Images/Indian Breakfast.jpg
199,Paneer Stuffed Toast,"Bread, paneer, onion, green chilli, butter, spices",Indian,veg,"Mix grated paneer with onion, green chilli, and spices. Spread mixture on buttered bread slices. Toast on pan until crisp and golden. Serve hot.",15,Easy,Breakfast,300,Images/Indian Breakfast.jpg
200,Vegetable Masala Dosa,"Rice, lentils, potato, onion, spices, oil",Indian,veg,"Prepare fermented dosa batter. Cook potato with onion and spices to make masala. Spread batter on hot tawa, drizzle oil, place masala, fold, and cook until crisp. Serve hot with chutney.",35,Medium,Breakfast,380,Images/Indian Breakfast.jpg
201,Paneer Paratha,"Wheat flour, paneer, spices, oil",Indian,veg,"Prepare soft dough. Mix grated paneer with spices. Stuff filling inside dough balls, roll gently, and cook on tawa until golden. Serve hot.",30,Medium,Breakfast,420,Images/Indian Breakfast.jpg
202,Vegetable Uttapam,"Rice, lentils, onion, tomato, oil",Indian,veg,Pour thick batter on hot pan. Sprinkle chopped vegetables on top. Cook covered until base turns golden. Flip gently and cook briefly. Serve hot.,30,Medium,Breakfast,350,Images/Indian Breakfast.jpg
203,Moong Dal Chilla Stuffed with Paneer,"Moong dal, paneer, spices, oil",Indian,veg,"Soak moong dal and grind to smooth batter. Make chilla on pan. Add paneer filling, fold, and cook until crisp. Serve hot.",30,Medium,Breakfast,360,Images/Indian Breakfast.jpg
204,Rava Idli with Vegetables,"Semolina, curd, vegetables, fruit salt, oil",Indian,veg,"Mix semolina, curd, vegetables, and salt. Rest batter briefly. Add fruit salt and steam idlis until cooked. Serve hot.",35,Medium,Breakfast,310,Images/Indian Breakfast.jpg
205,Mysore Masala Dosa,"Rice, lentils, potato, red chutney, oil",Indian,veg,"Prepare dosa batter and spicy red chutney. Spread chutney on dosa, add potato masala, and cook until crisp. Serve hot.",40,High,Breakfast,420,Images/Indian Breakfast.jpg
206,Vegetable Handvo,"Rice, lentils, mixed vegetables, spices, oil",Indian,veg,Prepare fermented batter with vegetables and spices. Cook slowly in pan or bake until crust forms. Serve warm.,45,High,Breakfast,410,Images/Indian Breakfast.jpg
207,Methi Thepla,"Wheat flour, fenugreek leaves, spices, oil",Indian,veg,Knead dough with methi leaves and spices. Roll thin theplas. Cook on tawa with oil until golden. Serve hot.,35,High,Breakfast,390,Images/Indian Breakfast.jpg
208,Vegetable Stuffed Idiyappam,"Rice flour, vegetables, spices",Indian,veg,Prepare idiyappam dough and steam noodles. Prepare vegetable filling separately. Stuff and steam lightly again. Serve hot.,45,High,Breakfast,360,Images/Indian Breakfast.jpg
209,Vegetable Pesarattu,"Green gram, onion, ginger, oil",Indian,veg,"Soak green gram and grind with ginger. Spread batter on tawa, add onion topping, drizzle oil, and cook until crisp. Serve hot.",35,Medium,Breakfast,340,Images/Indian Breakfast.jpg
210,Curd Rice with Vegetables,"Rice, curd, carrot, oil, mustard seeds",Indian,veg,Cook rice and cool slightly. Mix with curd and salt. Prepare tempering with mustard seeds and oil. Add vegetables and mix. Serve chilled or warm.,20,Easy,Breakfast,300,Images/Indian Breakfast.jpg
212,Stuffed Rava Toast,"Semolina, curd, vegetables, bread, oil",Indian,veg,Prepare thick rava batter with vegetables. Spread on bread slices and toast until crisp. Serve hot.,20,Easy,Breakfast,290,Images/Indian Breakfast.jpg
213,Paneer Bhurji Sandwich,"Bread, paneer, onion, spices, butter",Indian,veg,Cook paneer with onion and spices. Fill mixture between buttered bread slices and toast. Serve hot.,20,Easy,Breakfast,340,Images/Indian Breakfast.jpg
214,Vegetable Khara Bath,"Semolina, vegetables, spices, ghee",Indian,veg,Roast semolina in ghee. Cook vegetables with spices. Add water and bring to boil. Add semolina and cook until thick. Serve hot.,30,Medium,Breakfast,360,Images/Indian Breakfast.jpg
215,Chinese Vegetable Steamed Buns,"All-purpose flour, cabbage, carrot, spring onion, garlic, soy sauce, oil, yeast, salt",Chinese,veg,"Prepare soft dough using flour, yeast, water, and salt and rest until doubled. Finely chop cabbage, carrot, spring onion, and garlic. Sauteee vegetables lightly with oil and soy sauce until moisture evaporates. Cool completely. Divide dough, stuff filling, seal properly, and rest for 10 minutes. Steam buns for 1215 minutes until fluffy. Serve hot.",45,High,Breakfast,360,Images/Chinese Breakfast.jpg
216,Chinese Vegetable Congee,"Rice, carrot, mushroom, ginger, soy sauce, sesame oil, salt",Chinese,veg,"Wash rice and cook with excess water until grains break down completely. Add finely chopped carrot, mushroom, and grated ginger. Simmer slowly until thick and porridge-like. Season with salt, soy sauce, and sesame oil. Serve hot.",30,Easy,Breakfast,250,Images/Chinese Breakfast.jpg
217,Chinese Scallion Pancake,"All-purpose flour, spring onion, oil, salt",Chinese,veg,"Knead soft dough using flour and water. Roll thin and brush with oil. Sprinkle chopped spring onions and salt. Roll, coil, flatten, and pan-fry until crisp. Cook on medium heat until golden on both sides. Serve hot.",30,Medium,Breakfast,330,Images/Chinese Breakfast.jpg
218,Italian Vegetable Frittata,"Eggs, zucchini, bell pepper, onion, olive oil, salt, black pepper",Italian,non-veg,Sauteee chopped vegetables in olive oil until soft. Beat eggs with salt and pepper. Pour eggs over vegetables and cook on low heat until set. Flip carefully or finish in oven. Serve warm.,25,Medium,Breakfast,380,Images/Italian Breakfast.jpg
219,Italian Ricotta Toast with Herbs,"Bread, ricotta cheese, olive oil, basil, salt, pepper",Italian,veg,"Toast bread slices until crisp. Spread ricotta generously. Drizzle olive oil and sprinkle chopped basil, salt, and pepper. Serve fresh.",10,Easy,Breakfast,290,Images/Italian Breakfast.jpg
220,Italian Breakfast Polenta with Vegetables,"Polenta, milk, zucchini, mushroom, olive oil, salt",Italian,veg,Cook polenta slowly in salted milk until creamy. Sauteee vegetables in olive oil until lightly browned. Top creamy polenta with vegetables and serve hot.,35,High,Breakfast,410,Images/Italian Breakfast.jpg
221,Mexican Veg Breakfast Burrito,"Tortilla, beans, bell pepper, onion, cheese, cumin, oil",Mexican,veg,"Sauteee onion and bell pepper with cumin. Add cooked beans and mash lightly. Warm tortilla, add filling, sprinkle cheese, roll tightly. Toast lightly on pan and serve hot.",25,Medium,Breakfast,420,Images/Mexican Food.jpg
222,Mexican Scrambled Eggs with Veggies,"Eggs, tomato, onion, chilli, oil, salt",Mexican,non-veg,"Sauteee onion, tomato, and chilli in oil. Add beaten eggs and scramble gently until just cooked. Season with salt and serve hot.",15,Easy,Breakfast,340,Images/Mexican Food.jpg
223,Mexican Chilaquiles Verde,"Tortilla chips, tomatillo sauce, cheese, onion, oil",Mexican,veg,Heat green sauce in pan. Add tortilla chips and toss gently. Top with cheese and onion. Cook briefly until chips soften slightly. Serve immediately.,25,High,Breakfast,450,Images/Mexican Food.jpg
224,Middle Eastern Shakshuka,"Eggs, tomato, bell pepper, onion, olive oil, cumin",Middle Eastern,non-veg,Cook onion and bell pepper in olive oil. Add tomato puree and spices. Simmer until thick. Make wells and crack eggs. Cover and cook until eggs are just set. Serve hot.,30,Medium,Breakfast,390,Images/Mid East Breakfast.jpg
225,Middle Eastern Labneh Toast,"Bread, labneh, olive oil, zaatar",Middle Eastern,veg,Toast bread slices. Spread labneh evenly. Drizzle olive oil and sprinkle zaatar. Serve fresh.,10,Easy,Breakfast,270,Images/Mid East Breakfast.jpg
226,Middle Eastern Falafel Breakfast Bowl,"Chickpeas, herbs, garlic, olive oil, spices",Middle Eastern,veg,Grind soaked chickpeas with herbs and spices. Shape into balls and fry until crisp. Serve with salad and hummus.,45,High,Breakfast,430,Images/Mid East Breakfast.jpg
227,Continental Vegetable Omelette,"Eggs, onion, bell pepper, butter, salt, pepper",Continental,non-veg,Beat eggs with salt and pepper. Sauteee vegetables in butter. Pour eggs and cook gently. Fold and serve hot.,15,Easy,Breakfast,360,Images/Cont Lunch.jpg
228,Continental Baked Breakfast Beans,"Beans, tomato sauce, garlic, olive oil",Continental,veg,Sauteee garlic in olive oil. Add beans and tomato sauce. Simmer gently and bake briefly until thick. Serve hot.,30,Medium,Breakfast,340,Images/Cont Lunch.jpg
229,Continental Croissant with Veg Filling,"Croissant, bell pepper, cheese, butter",Continental,veg,Slice croissant and lightly toast. Sauteee vegetables in butter. Fill croissant with vegetables and cheese. Bake briefly until cheese melts. Serve warm.,25,High,Breakfast,460,Images/Cont Lunch.jpg
230,Chinese Egg Drop Soup with Vegetables,"Eggs, carrot, spring onion, garlic, soy sauce, sesame oil, water, salt",Chinese,non-veg,"Bring water to a gentle boil and add minced garlic and chopped carrot. Simmer until vegetables soften. Lower heat and slowly drizzle beaten eggs while stirring gently. Season with soy sauce, salt, and sesame oil. Garnish with spring onion and serve hot.",20,Easy,Breakfast,260,Images/Chinese Breakfast.jpg
231,Chinese Vegetable Fried Rice Breakfast Bowl,"Cooked rice, carrot, beans, spring onion, garlic, oil, soy sauce",Chinese,veg,"Heat oil in a wok and saut garlic until aromatic. Add chopped vegetables and stir-fry on high heat until crisp-tender. Add rice and soy sauce, tossing continuously to avoid clumping. Garnish with spring onion and serve hot.",25,Medium,Breakfast,390,Images/Chinese Breakfast.jpg
232,Italian Spinach and Ricotta Omelette,"Eggs, spinach, ricotta cheese, olive oil, salt, black pepper",Italian,non-veg,"Sauteee spinach in olive oil until wilted. Beat eggs with salt and pepper. Pour eggs into pan, add ricotta, and cook on low heat until set. Fold gently and serve warm.",20,Medium,Breakfast,370,Images/Italian Breakfast.jpg
233,Italian Savory Breakfast Tart,"Pastry base, zucchini, onion, cheese, olive oil, salt",Italian,veg,"Preheat oven to 180C. Sauteee zucchini and onion until soft. Arrange vegetables over pastry base, sprinkle cheese and salt. Bake until crust is golden and filling is set. Cool slightly before serving.",40,High,Breakfast,430,Images/Italian Breakfast.jpg
234,Mexican Breakfast Quesadilla,"Tortilla, cheese, bell pepper, onion, oil",Mexican,veg,Sauteee bell pepper and onion lightly. Place filling and cheese between tortillas. Cook on hot pan until tortillas crisp and cheese melts. Cut and serve hot.,20,Easy,Breakfast,410,Images/Mexican Food.jpg
235,Mexican Huevos Rancheros,"Eggs, tortilla, tomato sauce, onion, oil",Mexican,non-veg,Heat tomato sauce with sauted onion. Fry eggs separately until sunny-side up. Warm tortillas and place eggs on top. Spoon hot sauce over eggs and serve immediately.,25,Medium,Breakfast,450,Images/Mexican Food.jpg
236,Middle Eastern Chickpea Breakfast Skillet,"Chickpeas, onion, garlic, olive oil, cumin, paprika",Middle Eastern,veg,Sauteee onion and garlic in olive oil. Add chickpeas and spices. Cook until chickpeas are lightly crisped. Serve hot with bread.,25,Easy,Breakfast,360,Images/Mid East Breakfast.jpg
237,Middle Eastern Eggplant Breakfast Mash,"Eggplant, garlic, olive oil, lemon juice, salt",Middle Eastern,veg,"Roast eggplant until soft. Scoop flesh and mash with garlic, olive oil, lemon juice, and salt. Serve warm with flatbread.",35,Medium,Breakfast,330,Images/Mid East Breakfast.jpg
238,Middle Eastern Stuffed Flatbread,"Flatbread dough, spinach, cheese, olive oil",Middle Eastern,veg,Prepare dough and rest. Stuff with spinach and cheese. Roll gently and cook on hot pan until golden on both sides. Serve warm.,45,High,Breakfast,420,Images/Mid East Breakfast.jpg
239,Continental Baked Vegetable Hash,"Potato, carrot, onion, olive oil, salt, pepper",Continental,veg,"Dice vegetables and toss with olive oil, salt, and pepper. Bake at 200C until crisp and golden. Serve hot.",35,Easy,Breakfast,380,Images/Cont Lunch.jpg
240,Continental Creamy Mushroom Toast,"Bread, mushroom, cream, butter, garlic",Continental,veg,Sauteee mushrooms and garlic in butter. Add cream and simmer gently. Spoon over toasted bread and serve warm.,25,Medium,Breakfast,440,Images/Cont Lunch.jpg
241,Continental Breakfast Casserole,"Bread, milk, egg, cheese, vegetables",Continental,non-veg,Layer bread and vegetables in baking dish. Whisk eggs and milk and pour over. Top with cheese and bake until set and golden.,45,High,Breakfast,480,Images/Cont Lunch.jpg
242,Continental Avocado Breakfast Toast,"Bread, avocado, olive oil, lemon juice, salt",Continental,veg,Mash avocado with lemon juice and salt. Spread over toasted bread. Drizzle olive oil and serve fresh.,10,Easy,Breakfast,310,Images/Cont Lunch.jpg
243,Continental Breakfast Veg Wrap,"Tortilla, scrambled eggs, vegetables, cheese",Continental,non-veg,"Scramble eggs lightly. Sauteee vegetables. Fill tortilla with eggs, vegetables, and cheese. Roll and toast lightly.",20,Medium,Breakfast,430,Images/Cont Lunch.jpg
244,Continental Breakfast Potato Rosti,"Potato, butter, salt, pepper",Continental,veg,Grate potatoes and squeeze excess moisture. Season and pan-fry in butter until crisp and golden on both sides. Serve hot.,30,High,Breakfast,400,Images/Cont Lunch.jpg
245,Vegetable Rava Uttapam,"Semolina, curd, onion, tomato, green chili, ginger, oil, salt",Indian,veg,"Mix semolina, curd, salt, and water to form a thick batter and rest for 15 minutes. Heat a pan and grease lightly with oil. Pour batter and spread gently. Top with chopped onion, tomato, green chili, and ginger. Cook on medium heat until base is golden, flip and cook other side. Serve hot with chutney.",30,Easy,Breakfast,360,Images/Indian Breakfast.jpg
246,Masala Vegetable Poha Cutlets,"Flattened rice, potato, onion, green peas, spices, oil",Indian,veg,"Soak poha briefly and drain. Mash boiled potato and peas. Mix poha with vegetables, spices, and salt. Shape into cutlets. Shallow fry on medium heat until crisp and golden on both sides. Serve hot.",35,Medium,Breakfast,410,Images/Indian Breakfast.jpg
247,Stuffed Vegetable Paratha,"Wheat flour, potato, carrot, spices, oil",Indian,veg,"Prepare dough using wheat flour and water. Mix grated vegetables with spices to make stuffing. Stuff dough balls, roll gently, and cook on hot tawa using oil until golden. Serve hot with curd.",40,Medium,Breakfast,450,Images/Indian Breakfast.jpg
248,South Indian Vegetable Pongal,"Rice, moong dal, carrot, pepper, cumin, ghee",Indian,veg,Dry roast rice and dal lightly. Cook with vegetables and water until soft. Temper ghee with cumin and crushed pepper and mix into pongal. Cook until creamy and serve hot.,35,Easy,Breakfast,380,Images/Indian Breakfast.jpg
249,Paneer Bhurji Toast,"Paneer, onion, tomato, bread, butter, spices",Indian,veg,Sauteee onion and tomato with spices. Add crumbled paneer and cook briefly. Spread mixture over toasted bread with butter and serve hot.,25,Easy,Breakfast,420,Images/Indian Breakfast.jpg
250,Vegetable Millet Dosa,"Millet batter, carrot, onion, oil",Indian,veg,Prepare fermented millet batter. Heat tawa and pour batter thinly. Sprinkle chopped vegetables and drizzle oil. Cook until crisp and golden. Serve hot with chutney.,30,Medium,Breakfast,340,Images/Indian Breakfast.jpg
251,Spiced Chickpea Breakfast Stir Fry,"Boiled chickpeas, onion, garlic, spices, oil",Indian,veg,Heat oil and saut garlic and onion. Add chickpeas and spices. Cook on medium heat until slightly crisp. Serve hot with lemon wedges.,25,Easy,Breakfast,370,Images/Indian Breakfast.jpg
252,Traditional Vegetable Thepla,"Wheat flour, fenugreek leaves, spices, oil",Indian,veg,"Mix flour, chopped fenugreek, spices, and oil to form soft dough. Roll thin and cook on tawa with oil until golden spots appear. Serve warm.",35,Medium,Breakfast,390,Images/Indian Breakfast.jpg
253,Stuffed Moong Dal Chilla,"Moong dal, paneer, onion, spices, oil",Indian,veg,"Soak and grind moong dal into batter. Prepare paneer-onion stuffing. Spread batter on pan, add stuffing, cover with batter, and cook until golden. Serve hot.",45,High,Breakfast,430,Images/Indian Breakfast.jpg
254,Classic Rice Kheer,"Basmati rice, milk, sugar, cardamom, cashews, raisins, ghee",Indian,veg,"Wash and soak rice for 20 minutes. Boil milk in a heavy-bottom pan and add drained rice. Cook on low heat, stirring frequently, until rice is soft and milk thickens. Add sugar and cardamom powder and mix well. Fry cashews and raisins in ghee and add to kheer. Simmer for 5 minutes and serve warm or chilled.",40,Easy,Dessert,320,https://media.istockphoto.com/id/1177578838/photo/rice-kheer-rice-pudding-chawal-ki-khir.jpg?s=1024x1024&w=is&k=20&c=vc1IIrwWwFfpo31p3Bh45d8K6-B6AEtg-KORNEQM-_M=
255,Suji Halwa,"Semolina, ghee, sugar, water, cardamom, cashews",Indian,veg,Heat ghee in a pan and roast semolina on low heat until aromatic and lightly golden. Boil water separately and carefully add to roasted semolina while stirring. Add sugar and cardamom and cook until mixture thickens. Garnish with fried cashews and serve hot.,25,Easy,Dessert,410,https://media.istockphoto.com/id/1328118094/photo/semolina-banana-pudding-a-fluffy-indian-pudding-made-of-semolina-ghee-sugar-bananas-and.jpg?s=1024x1024&w=is&k=20&c=ifs-3ZpPPxzh_brSMpxUqQLJv9NQ7naJnnu_j1VcW6k=
256,Coconut Ladoo,"Desiccated coconut, condensed milk, cardamom, ghee",Indian,veg,"Heat ghee in a pan and add desiccated coconut. Roast lightly on low heat. Add condensed milk and cardamom and cook until mixture thickens. Cool slightly, shape into small ladoos, and serve.",20,Easy,Dessert,360,Images/Indian Desserts.jpg
257,Gajar Ka Halwa,"Carrot, milk, sugar, ghee, cardamom, cashews",Indian,veg,Heat ghee in a pan and saut grated carrot until soft. Add milk and cook on medium heat until milk reduces completely. Add sugar and cardamom and cook until halwa thickens. Garnish with fried cashews and serve warm.,45,Medium,Dessert,420,https://media.istockphoto.com/id/1208754471/photo/gajar-ka-halwa.jpg?s=1024x1024&w=is&k=20&c=bS1tDrUJ82TCtAeQPrtTb_JgJqb-cmHSEHR0ZU_mZGg=
258,Besan Ladoo,"Gram flour, ghee, powdered sugar, cardamom",Indian,veg,"Heat ghee and roast gram flour on very low heat until deep golden and aromatic. Allow to cool slightly, then add powdered sugar and cardamom. Mix well and shape into ladoos while warm.",35,Medium,Dessert,390,https://media.istockphoto.com/id/1909959228/photo/moong-dal-laddu-a-protein-rich-indian-sweet-ball-made-of-lentils-almonds-and-jaggery-as.jpg?s=1024x1024&w=is&k=20&c=USamDr9Q8RzZtztxYSphfwHAcPF-tTMiC3y4lCTRDX0=
259,Shrikhand,"Thick curd, powdered sugar, cardamom, saffron",Indian,veg,Tie curd in muslin cloth and hang for 6 hours to remove whey. Whisk thickened curd with powdered sugar until smooth. Add cardamom and soaked saffron. Chill and serve.,30,Medium,Dessert,300,https://media.istockphoto.com/id/978402772/photo/shrikhand-or-srikhand-is-an-indian-dessert-made-of-strained-yogurt-garnished-with-dry-fruits.jpg?s=1024x1024&w=is&k=20&c=_kvO8aJSpsZDSax3flfsOeGXMhV0KPF4nnrtbMXo7e0=
260,Mysore Pak,"Gram flour, ghee, sugar, water",Indian,veg,"Prepare sugar syrup to one-string consistency. Mix gram flour with melted ghee and add gradually to syrup while stirring. Cook on low heat until mixture thickens and leaves sides. Pour into greased tray, cool slightly, cut, and serve.",45,High,Dessert,480,Images/Indian Desserts.jpg
261,Rasmalai,"Milk, lemon juice, sugar, cardamom, saffron",Indian,veg,Boil milk and curdle using lemon juice. Strain and knead chenna until smooth. Shape into discs and cook in sugar syrup. Prepare thickened saffron milk and soak cooked discs. Chill and serve.,60,High,Dessert,350,https://media.istockphoto.com/id/515853026/photo/traditional-rasmalai-or-ras-malai-indian-dessert-bengali-sweet.jpg?s=1024x1024&w=is&k=20&c=gSOKfjR5dKCrePmLwfhFLDkCpYIL6QjlzUM7jo113ZA=
262,Malpua,"Flour, milk, sugar, fennel seeds, ghee",Indian,veg,"Prepare batter using flour, milk, sugar, and fennel seeds. Rest for 30 minutes. Heat ghee and pour batter to form pancakes. Fry until golden and crisp. Serve warm.",40,Medium,Dessert,450,Images/Indian Desserts.jpg
263,Baked Sandesh,"Paneer, powdered sugar, cardamom",Indian,veg,Knead paneer until smooth. Mix powdered sugar and cardamom. Shape into discs and bake at 180C for 10 to 12 minutes until lightly set. Cool and serve.,35,High,Dessert,330,Images/Indian Desserts.jpg
264,Classic Churros,"Flour, water, butter, sugar, cinnamon, oil",Mexican,veg,"Heat water, butter, and sugar in a saucepan until butter melts and mixture boils. Reduce heat and add flour at once, stirring continuously until a smooth dough forms and leaves the sides of the pan. Remove from heat and let dough cool for 5 minutes. Transfer to piping bag with star nozzle. Heat oil to 180C. Pipe strips of dough directly into hot oil. Fry until golden brown and crisp, about 34 minutes. Drain excess oil. Roll churros in cinnamon sugar and serve warm.",35,Medium,Dessert,420,https://media.istockphoto.com/id/2154912399/photo/churros-with-hot-chocolate-sauce-sugar-and-cinnamon.jpg?s=1024x1024&w=is&k=20&c=mUYE-YRrtScnnTE7FNiAtzkLS-qkU0YhLavvnSn2wCw=
265,New York Cheesecake,"Cream cheese, biscuit base, butter, sugar, egg, vanilla",Continental,veg,"Mix crushed biscuits with melted butter and press firmly into a springform pan. Chill for 20 minutes. Beat cream cheese until smooth. Add sugar and vanilla and mix well. Add eggs one at a time, mixing gently to avoid air bubbles. Pour filling over base. Bake at 160C for 55 to 60 minutes until edges are set and center slightly jiggles. Turn off oven, leave door slightly open, and cool cheesecake inside. Refrigerate for at least 4 hours before slicing.",90,High,Dessert,480,https://media.istockphoto.com/id/1167344045/photo/cheesecake-slice-new-york-style-classical-cheese-cake.jpg?s=1024x1024&w=is&k=20&c=ii_k4Dd3oAwOeFptRBtZ9QTT1yve8NMUKDD37XZ9dg0=
266,Belgian Waffles,"Flour, milk, egg, butter, sugar, baking powder",Continental,veg,"Whisk flour, sugar, and baking powder in a bowl. Add milk, eggs, and melted butter. Mix until smooth batter forms. Let batter rest for 10 minutes for better texture. Preheat waffle iron and lightly grease it. Pour batter and cook until waffles are golden and crisp. Serve immediately with syrup, butter, or fruits.",25,Easy,Dessert,390,https://media.istockphoto.com/id/478567847/photo/waffles.jpg?s=1024x1024&w=is&k=20&c=ZigbMZELOWWjZ8QFkVcKJy_R6RtHuWGcXVlHBFv_v8Y=
